district_id,province_name,district_name,pi_scenario,year,month,V_TR,A_d,V_in_day,rate_pp_year,daily_rate,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month
TUR.10.4_1,Artvin,Hopa,high,2024,1,0.003624691199245481,33820,58.187935602266435,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.6279892517689902,1,0.25,31,3,4.613424594433934e-5,1.3840273783301802e-4,0.0014301616242745196,0.0014301616242745196,1.3839316061592388e-4
TUR.10.4_1,Artvin,Hopa,high,2024,2,0.003624691199245481,33820,48.189872828582644,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.520085854004514,1,0.25,29,3,3.820729197709624e-5,1.1462187593128874e-4,0.001108011467335791,0.001108011467335791,1.1461530709500067e-4
TUR.10.4_1,Artvin,Hopa,high,2024,3,0.003624691199245481,33820,53.43220777329991,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.5766633896290498,1,0.25,31,3,4.2363671940725175e-5,1.270910158221755e-4,0.0013132738301624804,0.0013132738301624804,1.2708294010110865e-4
TUR.10.4_1,Artvin,Hopa,high,2024,4,0.003624691199245481,33820,73.00940943998869,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.7879489782849164,1,0.25,30,3,5.788543649973062e-5,1.7365630949919185e-4,0.0017365630949919186,0.0017365630949919186,1.7364123211505156e-4
TUR.10.4_1,Artvin,Hopa,high,2024,5,0.003624691199245481,33820,98.75598337593676,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.0658170884747757,1,0.25,31,3,7.829858162837272e-5,2.3489574488511815e-4,0.0024272560304795542,0.0024272560304795542,2.34868159039614e-4
TUR.10.4_1,Artvin,Hopa,high,2024,6,0.003624691199245481,33820,114.78044540727659,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.2387599814800696,1,0.25,30,3,9.100356015747461e-5,2.730106804724238e-4,0.0027301068047242386,0.0027301068047242386,2.7297341644783035e-4
TUR.10.4_1,Artvin,Hopa,high,2024,7,0.003624691199245481,33820,130.44252580992173,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.407791895937949,1,0.25,31,3,1.034212247784464e-4,3.1026367433533916e-4,0.003206057968131838,0.003206057968131838,3.102155475389612e-4
TUR.10.4_1,Artvin,Hopa,high,2024,8,0.003624691199245481,33820,154.89227697475835,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.6716641364809814,1,0.25,31,3,1.228061852834301e-4,3.684185558502903e-4,0.0038069917437863333,0.0038069917437863333,3.68350698067732e-4
TUR.10.4_1,Artvin,Hopa,high,2024,9,0.003624691199245481,33820,127.5718452681487,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.3768102756615694,1,0.25,30,3,1.0114520861167544e-4,3.0343562583502634e-4,0.0030343562583502633,0.0030343562583502633,3.033895939015263e-4
TUR.10.4_1,Artvin,Hopa,high,2024,10,0.003624691199245481,33820,121.66135101650853,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.3130216771444592,1,0.25,31,3,9.645907921671628e-5,2.8937723765014886e-4,0.002990231455718205,0.002990231455718205,2.893353720957448e-4
TUR.10.4_1,Artvin,Hopa,high,2024,11,0.003624691199245481,33820,72.92193862023956,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.7870049555407285,1,0.25,30,3,5.7816085348680295e-5,1.7344825604604088e-4,0.0017344825604604088,0.0017344825604604088,1.7343321476692708e-4
TUR.10.4_1,Artvin,Hopa,high,2024,12,0.003624691199245481,33820,58.04461884197614,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.6264425155919956,1,0.25,31,3,4.602061739576232e-5,1.3806185218728697e-4,0.001426639139268632,0.001426639139268632,1.3805232208841112e-4
TUR.10.4_1,Artvin,Hopa,high,2025,1,0.003624691199245481,33820,58.187935602266435,3.858537867424856e-4,9.67681977367022e-7,2.9030417182385193e-6,0.6279892517689902,0.9153828052870381,0.25,31,3,4.2230501137888965e-5,1.2669150341366688e-4,0.001309145535274558,0.001309145535274558,1.266834783840709e-4
TUR.10.4_1,Artvin,Hopa,high,2025,2,0.003624691199245481,33820,48.189872828582644,3.858537867424856e-4,9.67681977367022e-7,2.9030417182385193e-6,0.520085854004514,0.9153828052870381,0.25,28,3,3.497430280449607e-5,1.0492290841348821e-4,9.7928047852589e-4,9.7928047852589e-4,1.0491740419760198e-4
TUR.10.4_1,Artvin,Hopa,high,2025,3,0.003624691199245481,33820,53.43220777329991,3.858537867424856e-4,9.67681977367022e-7,2.9030417182385193e-6,0.5766633896290498,0.9153828052870381,0.25,31,3,3.877898206586953e-5,1.1633694619760859e-4,0.0012021484440419554,0.0012021484440419554,1.163301793174476e-4
TUR.10.4_1,Artvin,Hopa,high,2025,4,0.003624691199245481,33820,73.00940943998869,3.858537867424856e-4,9.67681977367022e-7,2.9030417182385193e-6,0.7879489782849164,0.9153828052870381,0.25,30,3,5.2987340357061084e-5,1.5896202107118325e-4,0.0015896202107118325,0.0015896202107118325,1.589493872785619e-4
TUR.10.4_1,Artvin,Hopa,high,2025,5,0.003624691199245481,33820,98.75598337593676,3.858537867424856e-4,9.67681977367022e-7,2.9030417182385193e-6,1.0658170884747757,0.9153828052870381,0.25,31,3,7.167318491650353e-5,2.150195547495106e-4,0.0022218687324116093,0.0022218687324116093,2.1499643970179783e-4
TUR.10.4_1,Artvin,Hopa,high,2025,6,0.003624691199245481,33820,114.78044540727659,3.858537867424856e-4,9.67681977367022e-7,2.9030417182385193e-6,1.2387599814800696,0.9153828052870381,0.25,30,3,8.33031053638307e-5,2.499093160914921e-4,0.0024990931609149207,0.0024990931609149207,2.4987809135956773e-4
TUR.10.4_1,Artvin,Hopa,high,2025,7,0.003624691199245481,33820,130.44252580992173,3.858537867424856e-4,9.67681977367022e-7,2.9030417182385193e-6,1.407791895937949,0.9153828052870381,0.25,31,3,9.46700235646519e-5,2.840100706939557e-4,0.002934770730504209,0.002934770730504209,2.839697436516353e-4
TUR.10.4_1,Artvin,Hopa,high,2025,8,0.003624691199245481,33820,154.89227697475835,3.858537867424856e-4,9.67681977367022e-7,2.9030417182385193e-6,1.6716641364809814,0.9153828052870381,0.25,31,3,1.1241468547266978e-4,3.3724405641800937e-4,0.003484855249652763,0.003484855249652763,3.3718719603337277e-4
TUR.10.4_1,Artvin,Hopa,high,2025,9,0.003624691199245481,33820,127.5718452681487,3.858537867424856e-4,9.67681977367022e-7,2.9030417182385193e-6,1.3768102756615694,0.9153828052870381,0.25,30,3,9.258659722152623e-5,2.777597916645787e-4,0.0027775979166457868,0.0027775979166457868,2.777212199849277e-4
TUR.10.4_1,Artvin,Hopa,high,2025,10,0.003624691199245481,33820,121.66135101650853,3.858537867424856e-4,9.67681977367022e-7,2.9030417182385193e-6,1.3130216771444592,0.9153828052870381,0.25,31,3,8.829699437454613e-5,2.648909831236384e-4,0.00273720682561093,0.00273720682561093,2.6485590260472147e-4
TUR.10.4_1,Artvin,Hopa,high,2025,11,0.003624691199245481,33820,72.92193862023956,3.858537867424856e-4,9.67681977367022e-7,2.9030417182385193e-6,0.7870049555407285,0.9153828052870381,0.25,30,3,5.292385749734602e-5,1.5877157249203806e-4,0.0015877157249203806,0.0015877157249203806,1.5875896895301e-4
TUR.10.4_1,Artvin,Hopa,high,2025,12,0.003624691199245481,33820,58.04461884197614,3.858537867424856e-4,9.67681977367022e-7,2.9030417182385193e-6,0.6264425155919956,0.9153828052870381,0.25,31,3,4.212648750437759e-5,1.2637946251313275e-4,0.0013059211126357053,0.0013059211126357053,1.2637147696525908e-4
TUR.10.4_1,Artvin,Hopa,high,2026,1,0.003624691199245481,33820,58.187935602266435,3.858537867424856e-4,1.1798781798236198e-6,3.53962827492893e-6,0.6279892517689902,1.1161106886402952,0.25,31,3,5.1490915529381504e-5,1.544727465881445e-4,0.0015962183814108267,0.0015962183814108267,1.5446081628778252e-4
TUR.10.4_1,Artvin,Hopa,high,2026,2,0.003624691199245481,33820,48.189872828582644,3.858537867424856e-4,1.1798781798236198e-6,3.53962827492893e-6,0.520085854004514,1.1161106886402952,0.25,28,3,4.2643559107320125e-5,1.2793067732196038e-4,0.0011940196550049636,0.0011940196550049636,1.2792249454185445e-4
TUR.10.4_1,Artvin,Hopa,high,2026,3,0.003624691199245481,33820,53.43220777329991,3.858537867424856e-4,1.1798781798236198e-6,3.53962827492893e-6,0.5766633896290498,1.1161106886402952,0.25,31,3,4.7282538356562426e-5,1.4184761506968728e-4,0.0014657586890534351,0.0014657586890534351,1.4183755517238605e-4
