district_id,year,species,Lambda_import_year,mean_p_est_year,mean_p_local_major,p_ge1_major_year,mean_q_import_year,mean_p_month_major,mean_temp_c_year,mean_rh_year
TUR.10.4_1,2025,aegypti,0.018330974880161683,2.1560373303826839e-10,2.1560373303826839e-10,6.710521027741834e-12,1.5013878490477417e-4,5.592100856451528e-13,11.25774147442437,82.59211403038665
TUR.10.4_1,2026,aegypti,0.020861873926758666,1.3355853548960295e-8,1.3355853548960295e-8,3.770778134182251e-10,1.7086594509779784e-4,3.1423151118185423e-11,12.653347005130604,78.06356292870208
TUR.10.4_1,2027,aegypti,0.01986016308077982,1.3062167660930307e-10,1.3062167660930307e-10,4.3968162444230074e-12,1.6266234931059756e-4,3.664013537019173e-13,12.084069478824306,82.12509335981373
TUR.10.4_1,2028,aegypti,0.01889155900790684,1.615990489571099e-13,1.615990489571099e-13,5.218048215738236e-15,1.5451042071520926e-4,4.3483735131151963e-16,12.151536239499418,80.23289734032318
TUR.10.4_1,2029,aegypti,0.01781064126756222,2.1524181408727746e-4,2.1524181408727746e-4,6.509086537431763e-6,1.4587737748723387e-4,5.424238781193136e-7,11.571021723128426,82.09587913658783
TUR.10.4_1,2030,aegypti,0.02104119040211249,5.581109908808779e-9,5.581109908808779e-9,1.6884282860729627e-10,1.7233446444798553e-4,1.407023571727469e-11,12.018559153690505,82.68236404564544
TUR.10.4_1,2031,aegypti,0.02012837858957809,3.477648541501978e-5,3.477648541501978e-5,1.1885281772094913e-6,1.6485893046094824e-4,9.904401476745761e-8,12.263408753588367,81.00572067406341
TUR.10.4_1,2032,aegypti,0.017778870982116418,7.12651773704387e-11,7.12651773704387e-11,1.8091084186266926e-12,1.4541071499713878e-4,1.5075903488555772e-13,11.321999185596473,83.34326924787526
TUR.10.4_1,2033,aegypti,0.020470877511147526,6.880495802737604e-13,6.880495802737604e-13,2.1094237467877974e-14,1.676638559880983e-4,1.7578531223231646e-15,12.090877769703237,81.70063390241627
TUR.10.4_1,2034,aegypti,0.020837806217417817,2.710358409548826e-5,2.710358409548826e-5,9.58944951556795e-7,1.7066884145512198e-4,7.991207929639958e-8,12.198136015052167,81.62732241458261
TUR.10.4_1,2035,aegypti,0.02015741737404409,4.625275024094932e-13,4.625275024094932e-13,1.3322676295501878e-14,1.6509674652998943e-4,1.1102230246251565e-15,11.97449657650249,81.1122626255608
TUR.10.4_1,2036,aegypti,0.022305577126221717,3.2242249564662375e-12,3.2242249564662375e-12,1.0291767438275201e-13,1.824301098293605e-4,8.576472865229334e-15,13.36302649310685,81.32179377383554
TUR.10.4_1,2037,aegypti,0.02221804240087016,6.54970933515703e-4,6.54970933515703e-4,2.4703179721696777e-5,1.8197227922857792e-4,2.0585983630990365e-6,13.86988756389873,80.50319661603932
TUR.10.4_1,2038,aegypti,0.02052274664436336,2.0898349332614866e-5,2.0898349332614866e-5,7.282199375735487e-7,1.6808864210702637e-4,6.068499479779572e-8,12.28173581094997,81.68036768740976
TUR.10.4_1,2039,aegypti,0.02268007797253915,1.3137075060657792e-10,1.3137075060657792e-10,5.048628182180437e-12,1.8575608479818687e-4,4.2071901518170307e-13,13.127686275357572,80.00668261355722
