district_id,province_name,district_name,pi_scenario,year,month,V_TR,A_d,V_in_day,rate_pp_year,daily_rate,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month
TUR.10.4_1,Artvin,Hopa,high,2024,1,0.003624691199245481,33820,58.187935602266435,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.6279892517689902,1,0.25,31,3,4.613424594433934e-5,1.3840273783301802e-4,0.0014301616242745196,0.0014301616242745196,1.3839316061592388e-4
TUR.10.4_1,Artvin,Hopa,high,2024,2,0.003624691199245481,33820,48.189872828582644,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.520085854004514,1,0.25,29,3,3.820729197709624e-5,1.1462187593128874e-4,0.001108011467335791,0.001108011467335791,1.1461530709500067e-4
TUR.10.4_1,Artvin,Hopa,high,2024,3,0.003624691199245481,33820,53.43220777329991,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.5766633896290498,1,0.25,31,3,4.2363671940725175e-5,1.270910158221755e-4,0.0013132738301624804,0.0013132738301624804,1.2708294010110865e-4
TUR.10.4_1,Artvin,Hopa,high,2024,4,0.003624691199245481,33820,73.00940943998869,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.7879489782849164,1,0.25,30,3,5.788543649973062e-5,1.7365630949919185e-4,0.0017365630949919186,0.0017365630949919186,1.7364123211505156e-4
TUR.10.4_1,Artvin,Hopa,high,2024,5,0.003624691199245481,33820,98.75598337593676,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.0658170884747757,1,0.25,31,3,7.829858162837272e-5,2.3489574488511815e-4,0.0024272560304795542,0.0024272560304795542,2.34868159039614e-4
TUR.10.4_1,Artvin,Hopa,high,2024,6,0.003624691199245481,33820,114.78044540727659,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.2387599814800696,1,0.25,30,3,9.100356015747461e-5,2.730106804724238e-4,0.0027301068047242386,0.0027301068047242386,2.7297341644783035e-4
TUR.10.4_1,Artvin,Hopa,high,2024,7,0.003624691199245481,33820,130.44252580992173,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.407791895937949,1,0.25,31,3,1.034212247784464e-4,3.1026367433533916e-4,0.003206057968131838,0.003206057968131838,3.102155475389612e-4
TUR.10.4_1,Artvin,Hopa,high,2024,8,0.003624691199245481,33820,154.89227697475835,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.6716641364809814,1,0.25,31,3,1.228061852834301e-4,3.684185558502903e-4,0.0038069917437863333,0.0038069917437863333,3.68350698067732e-4
TUR.10.4_1,Artvin,Hopa,high,2024,9,0.003624691199245481,33820,127.5718452681487,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.3768102756615694,1,0.25,30,3,1.0114520861167544e-4,3.0343562583502634e-4,0.0030343562583502633,0.0030343562583502633,3.033895939015263e-4
TUR.10.4_1,Artvin,Hopa,high,2024,10,0.003624691199245481,33820,121.66135101650853,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.3130216771444592,1,0.25,31,3,9.645907921671628e-5,2.8937723765014886e-4,0.002990231455718205,0.002990231455718205,2.893353720957448e-4
TUR.10.4_1,Artvin,Hopa,high,2024,11,0.003624691199245481,33820,72.92193862023956,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.7870049555407285,1,0.25,30,3,5.7816085348680295e-5,1.7344825604604088e-4,0.0017344825604604088,0.0017344825604604088,1.7343321476692708e-4
TUR.10.4_1,Artvin,Hopa,high,2024,12,0.003624691199245481,33820,58.04461884197614,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.6264425155919956,1,0.25,31,3,4.602061739576232e-5,1.3806185218728697e-4,0.001426639139268632,0.001426639139268632,1.3805232208841112e-4
TUR.10.4_1,Artvin,Hopa,high,2025,1,0.003624691199245481,33820,58.187935602266435,3.858537867424856e-4,1.012407819837601e-6,3.0372188472016504e-6,0.6279892517689902,0.957691402643519,0.25,31,3,4.4182373672739884e-5,1.3254712101821965e-4,0.0013696535838549364,0.0013696535838549364,1.325383370366362e-4
TUR.10.4_1,Artvin,Hopa,high,2025,2,0.003624691199245481,33820,48.189872828582644,3.858537867424856e-4,1.012407819837601e-6,3.0372188472016504e-6,0.520085854004514,0.957691402643519,0.25,28,3,3.659079749980548e-5,1.0977239249941644e-4,0.0010245423299945534,0.0010245423299945534,1.0976636773074588e-4
TUR.10.4_1,Artvin,Hopa,high,2025,3,0.003624691199245481,33820,53.43220777329991,3.858537867424856e-4,1.012407819837601e-6,3.0372188472016504e-6,0.5766633896290498,0.957691402643519,0.25,31,3,4.0571327124165255e-5,1.2171398137249576e-4,0.0012577111408491228,0.0012577111408491228,1.2170657452637013e-4
TUR.10.4_1,Artvin,Hopa,high,2025,4,0.003624691199245481,33820,73.00940943998869,3.858537867424856e-4,1.012407819837601e-6,3.0372188472016504e-6,0.7879489782849164,0.957691402643519,0.25,30,3,5.543638859354893e-5,1.663091657806468e-4,0.001663091657806468,0.001663091657806468,1.662953371779352e-4
TUR.10.4_1,Artvin,Hopa,high,2025,5,0.003624691199245481,33820,98.75598337593676,3.858537867424856e-4,1.012407819837601e-6,3.0372188472016504e-6,1.0658170884747757,0.957691402643519,0.25,31,3,7.4985883495832e-5,2.2495765048749597e-4,0.0023245623883707918,0.0023245623883707918,2.2493234941245444e-4
TUR.10.4_1,Artvin,Hopa,high,2025,6,0.003624691199245481,33820,114.78044540727659,3.858537867424856e-4,1.012407819837601e-6,3.0372188472016504e-6,1.2387599814800696,0.957691402643519,0.25,30,3,8.715333302029513e-5,2.614599990608854e-4,0.002614599990608854,0.002614599990608854,2.614258213741172e-4
TUR.10.4_1,Artvin,Hopa,high,2025,7,0.003624691199245481,33820,130.44252580992173,3.858537867424856e-4,1.012407819837601e-6,3.0372188472016504e-6,1.407791895937949,0.957691402643519,0.25,31,3,9.90456244666205e-5,2.971368733998615e-4,0.0030704143584652354,0.0030704143584652354,2.970927326111372e-4
TUR.10.4_1,Artvin,Hopa,high,2025,8,0.003624691199245481,33820,154.89227697475835,3.858537867424856e-4,1.012407819837601e-6,3.0372188472016504e-6,1.6716641364809814,0.957691402643519,0.25,31,3,1.1761043572842857e-4,3.528313071852857e-4,0.0036459235075812857,0.0036459235075812857,3.5276906953962683e-4
TUR.10.4_1,Artvin,Hopa,high,2025,9,0.003624691199245481,33820,127.5718452681487,3.858537867424856e-4,1.012407819837601e-6,3.0372188472016504e-6,1.3768102756615694,0.957691402643519,0.25,30,3,9.686590320517848e-5,2.9059770961553546e-4,0.0029059770961553546,0.0029059770961553546,2.90555490190858e-4
TUR.10.4_1,Artvin,Hopa,high,2025,10,0.003624691199245481,33820,121.66135101650853,3.858537867424856e-4,1.012407819837601e-6,3.0372188472016504e-6,1.3130216771444592,0.957691402643519,0.25,31,3,9.237803707083885e-5,2.771341112125165e-4,0.0028637191491960043,0.0028637191491960043,2.7709571310197134e-4
TUR.10.4_1,Artvin,Hopa,high,2025,11,0.003624691199245481,33820,72.92193862023956,3.858537867424856e-4,1.012407819837601e-6,3.0372188472016504e-6,0.7870049555407285,0.957691402643519,0.25,30,3,5.5369971587968375e-5,1.6610991476390512e-4,0.0016610991476390512,0.0016610991476390512,1.6609611927587142e-4
TUR.10.4_1,Artvin,Hopa,high,2025,12,0.003624691199245481,33820,58.04461884197614,3.858537867424856e-4,1.012407819837601e-6,3.0372188472016504e-6,0.6264425155919956,0.957691402643519,0.25,31,3,4.407355258137149e-5,1.3222065774411447e-4,0.0013662801300225163,0.0013662801300225163,1.3221191697820878e-4
TUR.10.4_1,Artvin,Hopa,high,2026,1,0.003624691199245481,33820,58.187935602266435,3.858537867424856e-4,1.1185059210658995e-6,3.3555121334849503e-6,0.6279892517689902,1.0580553443201475,0.25,31,3,4.881258098396149e-5,1.4643774295188447e-4,0.001513190010502806,0.001513190010502806,1.4642702146894226e-4
TUR.10.4_1,Artvin,Hopa,high,2026,2,0.003624691199245481,33820,48.189872828582644,3.858537867424856e-4,1.1185059210658995e-6,3.3555121334849503e-6,0.520085854004514,1.0580553443201475,0.25,28,3,4.042542574685144e-5,1.2127627724055432e-4,0.0011319119209118405,0.0011319119209118405,1.2126892357011698e-4
TUR.10.4_1,Artvin,Hopa,high,2026,3,0.003624691199245481,33820,53.43220777329991,3.858537867424856e-4,1.1185059210658995e-6,3.3555121334849503e-6,0.5766633896290498,1.0580553443201475,0.25,31,3,4.482310537554918e-5,1.3446931612664755e-4,0.0013895162666420246,0.0013895162666420246,1.3446027553343232e-4
