district_id,year,species,Lambda_import_year,p_ge1_major_year_mean,p_ge1_major_year_p2_5,p_ge1_major_year_p97_5,mean_q_import_year_mean,mean_q_import_year_p2_5,mean_q_import_year_p97_5,mean_p_month_major_mean,mean_p_month_major_p2_5,mean_p_month_major_p97_5,mean_p_est_year_mean,mean_p_est_year_p2_5,mean_p_est_year_p97_5,mean_temp_c_year,mean_rh_year
TUR.10.4_1,2025,aegypti,0.021183781627398708,5.258131409334732e-6,4.7524189012299045e-6,5.733285340323024e-6,1.7350221915647204e-4,1.7350221915647204e-4,1.7350221915647204e-4,4.38177617444561e-7,3.960349084358254e-7,4.77773778360252e-7,1.461887089236919e-4,1.3212864980081558e-4,1.593991687482407e-4,12.91337389579869,79.13168515668873
TUR.10.4_1,2026,aegypti,0.02007084553571357,2.070029703205023e-13,1.8185175587603907e-13,2.3237800572672993e-13,1.6438775749355594e-4,1.6438775749355594e-4,1.6438775749355594e-4,1.7250247526708525e-14,1.5154312989669923e-14,1.9364833810560828e-14,6.074859957664695e-12,5.336462290580121e-12,6.819966582212918e-12,12.262030165209937,80.68418937828704
TUR.10.4_1,2027,aegypti,0.019842298102028914,5.132530906996042e-4,5.04567415523266e-4,5.211068344019437e-4,1.6251604185721358e-4,1.6251604185721358e-4,1.6251604185721358e-4,4.277109089163368e-5,4.204728462693883e-5,4.342556953349531e-5,0.015238275711800971,0.014980336206362981,0.01547151068968141,11.779633470688827,81.663183112011
TUR.10.4_1,2028,aegypti,0.019667766642792017,6.5625282985593e-16,5.551115123125783e-16,7.771561172376096e-16,1.608582905694341e-4,1.608582905694341e-4,1.608582905694341e-4,5.46877358213275e-17,4.625929269271486e-17,6.47630097698008e-17,2.3365679761392735e-14,2.056410597361946e-14,2.6405266861928567e-14,11.733363485152093,81.40257380313241
TUR.10.4_1,2029,aegypti,0.01965135110003318,5.022473534066485e-9,4.465618363980184e-9,5.553647602907219e-9,1.6095225623766196e-4,1.6095225623766196e-4,1.6095225623766196e-4,4.1853946117220706e-10,3.721348636650154e-10,4.6280396690893493e-10,1.5052546733290706e-7,1.3383630450003457e-7,1.6644495849626092e-7,11.876345901007024,80.02065521385833
TUR.10.4_1,2030,aegypti,0.019348540692943218,1.3476289628899795e-7,1.214408604011119e-7,1.478198046606094e-7,1.584723448064355e-4,1.584723448064355e-4,1.584723448064355e-4,1.1230241357416497e-8,1.012007170009266e-8,1.2318317055050784e-8,4.102106122427451e-6,3.6965908819649083e-6,4.499551036857285e-6,12.00747815103786,82.49920898583099
TUR.10.4_1,2031,aegypti,0.0219354235007754,1.593772592414222e-7,1.429503160205181e-7,1.7507192045518317e-7,1.796577849424256e-4,1.796577849424256e-4,1.796577849424256e-4,1.3281438270118518e-8,1.1912526335043174e-8,1.4589326704598596e-8,4.279224860045718e-6,3.838167024754202e-6,4.70062117761937e-6,12.978715154841113,81.0626028965569
TUR.10.4_1,2032,aegypti,0.02118423050814783,2.1724044785287334e-13,1.927319415173656e-13,2.4492352590499425e-13,1.732598849417862e-4,1.732598849417862e-4,1.732598849417862e-4,1.810337065440611e-14,1.6060995126447134e-14,2.0410293825416186e-14,6.048267636726834e-12,5.364831033120392e-12,6.820443978113507e-12,12.44535743526078,82.29469734337493
TUR.10.4_1,2033,aegypti,0.020775240025282714,3.262579095775209e-14,2.853273173286652e-14,3.697042672001771e-14,1.701564524613138e-4,1.701564524613138e-4,1.701564524613138e-4,2.7188159131460075e-15,2.3777276444055437e-15,3.0808688933348094e-15,1.0988143173129572e-12,9.613793557535407e-13,1.2454398623518158e-12,12.118127518211372,81.16961659894947
TUR.10.4_1,2034,aegypti,0.021109516165477064,3.976746737066605e-8,3.6023612387525714e-8,4.391009481852225e-8,1.7289402033523102e-4,1.7289402033523102e-4,1.7289402033523102e-4,3.3139556147217716e-9,3.0019676989604766e-9,3.659174568210188e-9,1.116183523680055e-6,1.0111778353527612e-6,1.231515801016862e-6,12.98344913454311,81.85869651940033
