district_id,year,month,temp_c,rh,province_name.x,district_name.x,lambda_import,q_import_month,days_in_month,province_name.y,district_name.y,species,p_local_major,p_establishment,q_extinction,lambda_local_i1,p_month_major
TUR.10.4_1,2025,1,1.9657135480631363,81.5102606665912,Artvin,Hopa,0.001126005959446217,1.0896238182445117e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,2,3.5756135087542456,70.99600939237706,Artvin,Hopa,8.422865335275644e-4,9.024091377884957e-5,28,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,3,6.340497035642757,78.78458372269813,Artvin,Hopa,0.0010339769534075157,1.0005727975004319e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,4,12.522296106114107,66.99001559929393,Artvin,Hopa,0.001367244345482404,1.3671508818868805e-4,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,5,15.194339640000287,82.29067097431889,Artvin,Hopa,0.0019110460727179512,1.849228421840765e-4,31,Artvin,Hopa,aegypti,0,0,1,1.0497351726063096e-4,0
TUR.10.4_1,2025,6,18.075207317576687,86.63648591833791,Artvin,Hopa,0.0021494888968256118,2.1492578982507116e-4,30,Artvin,Hopa,aegypti,0,0,1,0.014856096689612209,0
TUR.10.4_1,2025,7,20.67627721674302,85.82045300119134,Artvin,Hopa,0.0025242184639639948,2.4424937245404177e-4,31,Artvin,Hopa,aegypti,2.520015862650382e-13,2.520015862650382e-13,0.999999999999748,0.06839969505760861,6.661338147750939e-16
TUR.10.4_1,2025,8,23.336569786071777,85.56484474353869,Artvin,Hopa,0.002997350312235147,2.900240941274834e-4,31,Artvin,Hopa,aegypti,0.005264696554385861,0.005264696554385861,0.9947353034456141,0.17238492758909202,1.578001535540441e-5
TUR.10.4_1,2025,9,21.33476978189805,80.64357407747113,Artvin,Hopa,0.0023890329400486593,2.38874758885399e-4,30,Artvin,Hopa,aegypti,5.3194527449562655e-11,5.3194527449562655e-11,0.9999999999468054,0.08311316586109345,1.2712053631958042e-13
TUR.10.4_1,2025,10,16.77194219477036,82.89293431083571,Artvin,Hopa,0.002354292257681175,2.2780878225214796e-4,31,Artvin,Hopa,aegypti,0,0,1,0.0036828965891716942,0
TUR.10.4_1,2025,11,9.891834546537961,73.60925639741846,Artvin,Hopa,0.00136560628287357,1.3655130430922924e-4,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,12,5.2754260674119,73.84113307619232,Artvin,Hopa,0.0011232326091888982,1.0869402229818359e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,1,5.386256086229182,74.13976200936463,Artvin,Hopa,0.0010668487846904398,1.0323810135692835e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,2,1.5337925952010076,80.52215532743566,Artvin,Hopa,7.980351765606498e-4,8.550011357411069e-5,28,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,3,6.737254161497249,72.80940214310829,Artvin,Hopa,9.79654722860657e-4,9.480080188062345e-5,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,4,10.405821000828462,76.2376886339619,Artvin,Hopa,0.0012954131868628445,1.2953292857198484e-4,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,5,14.795085794785443,84.62063465840092,Artvin,Hopa,0.0018106451063272246,1.752083691877182e-4,31,Artvin,Hopa,aegypti,0,0,1,4.646709656248695e-6,0
TUR.10.4_1,2026,6,16.16892966102151,88.49244294958791,Artvin,Hopa,0.0020365608175038534,2.0363534525824623e-4,30,Artvin,Hopa,aegypti,0,0,1,0.0015957595923405713,0
TUR.10.4_1,2026,7,19.954179819892435,83.88656170480462,Artvin,Hopa,0.0023916031509261157,2.314186847829358e-4,31,Artvin,Hopa,aegypti,7.88258347483861e-18,7.88258347483861e-18,1,0.04768566472151904,0
TUR.10.4_1,2026,8,21.21584415435791,89.36805977039415,Artvin,Hopa,0.002839877987388498,2.747891405516789e-4,31,Artvin,Hopa,aegypti,5.183889295046207e-10,5.183889295046207e-10,0.9999999994816111,0.09120043473114263,1.4721557306529576e-12
TUR.10.4_1,2026,9,20.747897681067972,81.0951045340141,Artvin,Hopa,0.002263519892851934,2.263263736064225e-4,30,Artvin,Hopa,aegypti,1.0321116183931167e-13,1.0321116183931167e-13,0.9999999999998967,0.06601710755377074,2.220446049250313e-16
TUR.10.4_1,2026,10,12.93986135370591,88.65097569267165,Artvin,Hopa,0.0022306043878742386,2.1584164360211044e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,11,12.600487042875852,70.11733592622706,Artvin,Hopa,0.0012938611834397533,1.2937774832111337e-4,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,12,4.658952631056309,78.27014918947357,Artvin,Hopa,0.0010642211384273626,1.029838392287985e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2027,1,1.3178260797251236,78.31272038338807,Artvin,Hopa,0.0010547005395436801,0.00010206258540934598,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2027,2,2.4267673593096655,84.70047716581456,Artvin,Hopa,7.889479215534563e-4,8.452656188095986e-5,28,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2027,3,4.539976615568294,78.74471250687782,Artvin,Hopa,9.684993596046118e-4,9.37213523575231e-5,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2027,4,8.463714277043062,78.48745975212596,Artvin,Hopa,0.0012806622707197274,1.280580269428233e-4,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2027,5,15.688494570115033,74.57418690449467,Artvin,Hopa,0.0017900272259480236,1.732134380406647e-4,31,Artvin,Hopa,aegypti,0,0,1,4.585392731189361e-4,0
TUR.10.4_1,2027,6,18.603863323436062,86.30595002966604,Artvin,Hopa,0.002013370426867095,2.013167757445311e-4,30,Artvin,Hopa,aegypti,0,0,1,0.022066424678576748,0
TUR.10.4_1,2027,7,20.820234354804544,89.60231335275384,Artvin,Hopa,0.002364369880580644,2.2878381343427456e-4,31,Artvin,Hopa,aegypti,6.5683865568821884e-12,6.5683865568821884e-12,0.9999999999934316,0.07771595702602675,1.554312234475219e-14
TUR.10.4_1,2027,8,24.242478370666504,92.88365425281603,Artvin,Hopa,0.0028075401954982516,2.716605318675569e-4,31,Artvin,Hopa,aegypti,0.18111721266579217,0.18111721266579217,0.8188827873342078,0.24461093398134157,5.083645935660686e-4
TUR.10.4_1,2027,9,17.628123816321878,83.52886613069379,Artvin,Hopa,0.0022377451111326007,2.23749475464885e-4,30,Artvin,Hopa,aegypti,0,0,1,0.009553935395553024,0
TUR.10.4_1,2027,10,13.965504702399757,84.82090519706618,Artvin,Hopa,0.002205204416183596,2.1338410935722862e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2027,11,9.297504712553586,73.05932201021143,Artvin,Hopa,0.001279127940014947,1.2790461350886684e-4,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2027,12,4.361113466322422,74.93762965822357,Artvin,Hopa,0.001052102814382282,1.0181121827790296e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2028,1,2.2980104857672226,76.63059147713807,Artvin,Hopa,0.0010439410373659112,1.0102144899293286e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2028,2,4.838685761027805,71.61239580595128,Artvin,Hopa,8.087887557538202e-4,8.36643022663619e-5,29,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2028,3,8.946312446256771,71.02184263383094,Artvin,Hopa,9.58619236689967e-4,9.276530058399679e-5,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2028,4,11.199972306980806,80.21775302605174,Artvin,Hopa,0.0012675976253780673,1.2675172885856512e-4,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2028,5,13.215268976548138,84.72950611836185,Artvin,Hopa,0.0017717663062710633,1.7144655680456644e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2028,6,17.455156887278836,89.76124177771291,Artvin,Hopa,0.0019928310768996577,1.9926325213048823e-4,30,Artvin,Hopa,aegypti,0,0,1,0.008864516387031675,0
TUR.10.4_1,2028,7,20.706586893867044,90.41083843820306,Artvin,Hopa,0.0023402498181312914,2.2645014514588446e-4,31,Artvin,Hopa,aegypti,2.588531444747133e-12,2.588531444747133e-12,0.9999999999974115,0.07501245450366603,6.106226635438361e-15
TUR.10.4_1,2028,8,20.22187900543213,91.71339668445665,Artvin,Hopa,0.0027788991417440675,2.688895661134838e-4,31,Artvin,Hopa,aegypti,9.078127138906212e-15,9.078127138906212e-15,0.9999999999999909,0.061158638037947285,0
TUR.10.4_1,2028,9,19.721629675696878,79.587879497393,Artvin,Hopa,0.002214916808222146,2.2146715335080724e-4,30,Artvin,Hopa,aegypti,0,0,1,0.03950534242173033,0
TUR.10.4_1,2028,10,12.535780962775734,84.63954685966384,Artvin,Hopa,0.002182708076389725,2.112075063976926e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2028,11,5.703599263640012,79.05849803560206,Artvin,Hopa,0.0012660789471110557,1.2659988026986202e-4,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2028,12,3.9574791565537453,77.44739528322357,Artvin,Hopa,0.001041369812835245,1.007726459185676e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2029,1,2.585593270658351,80.35810765145447,Artvin,Hopa,0.001044550913477506,1.0108046329770914e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2029,2,2.635614882045261,71.76618914091222,Artvin,Hopa,7.813556941019398e-4,8.37131773673283e-5,28,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2029,3,6.635465163847103,75.03612486039344,Artvin,Hopa,9.591792673350385e-4,9.281949206907392e-5,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2029,4,11.801244889988618,74.38216647820018,Artvin,Hopa,0.0012683381629018946,1.2682577322176147e-4,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2029,5,14.94385326609892,77.22593556172123,Artvin,Hopa,0.00177280138191887,1.71546708237158e-4,31,Artvin,Hopa,aegypti,0,0,1,2.1476762280487663e-5,0
TUR.10.4_1,2029,6,17.30479201148538,84.78430543738088,Artvin,Hopa,0.001993995299805687,1.993796512156365e-4,30,Artvin,Hopa,aegypti,0,0,1,0.007073571586383222,0
TUR.10.4_1,2029,7,20.031726893256693,86.75939495675775,Artvin,Hopa,0.00234161700498204,2.2658242358075675e-4,31,Artvin,Hopa,aegypti,9.39803790345195e-17,9.39803790345195e-17,0.9999999999999999,0.051623431197114635,0
TUR.10.4_1,2029,8,22.319058418273926,87.42350258045275,Artvin,Hopa,0.002780522589948918,2.6904663174731613e-4,31,Artvin,Hopa,aegypti,1.0088071422569067e-5,1.0088071422569067e-5,0.9999899119285774,0.13186777201329322,2.8050110123523098e-8
TUR.10.4_1,2029,9,19.67801814920762,87.48245652376019,Artvin,Hopa,0.0022162107748372657,2.2159652134678964e-4,30,Artvin,Hopa,aegypti,0,0,1,0.043372986288563835,0
TUR.10.4_1,2029,10,13.797747668098,79.45858525077712,Artvin,Hopa,0.00218398322648607,2.1133088194902339e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2029,11,6.741824437590207,82.15520061128565,Artvin,Hopa,0.0012668185974146636,1.2667383593345516e-4,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2029,12,4.041211761534214,73.41589351320404,Artvin,Hopa,0.0010419781868232882,1.0083151488593511e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2030,1,3.8657716387499343,80.45009526131776,Artvin,Hopa,0.001028455282916217,9.952297786464115e-5,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2030,2,4.000797043376438,76.83013109647862,Artvin,Hopa,7.693156753465541e-4,8.242328251595321e-5,28,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2030,3,4.194285888334408,82.18651548539344,Artvin,Hopa,9.443991403638459e-4,9.138928894103504e-5,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2030,4,10.523950731053072,76.62612399773143,Artvin,Hopa,0.0012487941634343259,1.2487161923369072e-4,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2030,5,15.22605598674101,83.02466450459232,Artvin,Hopa,0.0017454840384234606,1.6890354435994404e-4,31,Artvin,Hopa,aegypti,0,0,1,1.2285886052149778e-4,0
TUR.10.4_1,2030,6,17.150930965647976,85.53833375769338,Artvin,Hopa,0.0019632695484109847,1.9630768396561304e-4,30,Artvin,Hopa,aegypti,0,0,1,0.006067573237367343,0
TUR.10.4_1,2030,7,19.945283945868997,88.26723797433587,Artvin,Hopa,0.0023055347022987297,2.2309137293075043e-4,31,Artvin,Hopa,aegypti,4.807265696626928e-17,4.807265696626928e-17,1,0.0507307868187274,0
TUR.10.4_1,2030,8,22.577738761901855,89.98900856189806,Artvin,Hopa,0.0027376771299548797,2.6490140387280814e-4,31,Artvin,Hopa,aegypti,2.040975854985996e-4,2.040975854985996e-4,0.9997959024145014,0.1491097445650348,5.587531359818598e-7
TUR.10.4_1,2030,9,18.48817211038926,77.98440964876019,Artvin,Hopa,0.002182060874226895,2.181822822059365e-4,30,Artvin,Hopa,aegypti,0,0,1,0.01781446998896815,0
TUR.10.4_1,2030,10,15.079580363105324,83.56203984062087,Artvin,Hopa,0.0021503299246584525,2.080747937585059e-4,31,Artvin,Hopa,aegypti,0,0,1,6.042215002675881e-5,0
TUR.10.4_1,2030,11,6.812552262755002,80.84498942964503,Artvin,Hopa,0.001247298013143406,1.2472202287605594e-4,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2030,12,6.22461811453104,84.68695827150482,Artvin,Hopa,0.0010259221997654677,9.927786515229187e-5,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2031,1,5.147630321382381,75.82160099862244,Artvin,Hopa,0.001165958846219597,1.1282836145509734e-4,31,Artvin,Hopa,aegypti,0,0,1,0,0
