district_id,year,species,Lambda_import_year,mean_p_est_year,mean_p_local_major,p_ge1_major_year,mean_q_import_year,mean_p_month_major,mean_temp_c_year,mean_rh_year
TUR.39.3_1,2040,albopictus,0.0016860831767772063,6.02077098483672e-8,6.02077098483672e-8,1.7175139088720925e-10,1.3791256963556023e-5,1.4312615907267437e-11,12.682309781995547,56.078054301664096
TUR.39.3_1,2041,albopictus,0.001643770802375204,8.824631649326232e-8,8.824631649326232e-8,2.4443824742093057e-10,1.3464259497719677e-5,2.0369853951744215e-11,13.304269058492912,54.76152216665433
TUR.39.3_1,2042,albopictus,0.001746661637094476,1.713859732841443e-6,1.713859732841443e-6,5.081429055309172e-9,1.4307039759631213e-5,4.234524212757644e-10,13.131855048723153,61.43940531484769
TUR.39.3_1,2043,albopictus,0.0017150531665269062,2.9883066674313286e-8,2.9883066674313286e-8,7.416789404857127e-11,1.404813442272094e-5,6.180657837380939e-12,13.090968110151223,62.197780164802936
TUR.39.3_1,2044,albopictus,0.0017517330668132608,7.890229081073304e-8,7.890229081073304e-8,2.0189094840361577e-10,1.4328233497210944e-5,1.6824245700301315e-11,13.057587641464801,62.826384100044635
TUR.39.3_1,2045,albopictus,0.0016667866379978574,9.365695571819654e-9,9.365695571819654e-9,2.634759077579929e-11,1.3652782598636929e-5,2.195632564649941e-12,12.72809575794849,62.44478817058093
TUR.39.3_1,2046,albopictus,0.00172923032316277,3.886577235156369e-7,3.886577235156369e-7,1.1341625416605439e-9,1.416425968119491e-5,9.451354513837866e-11,12.624893658347062,63.541479302172725
TUR.39.3_1,2047,albopictus,0.001732544979523859,4.789402259774515e-8,4.789402259774515e-8,1.4078094245917327e-10,1.419141006863319e-5,1.1731745204931107e-11,12.92322252987537,62.172176552538936
TUR.39.3_1,2048,albopictus,0.0017599416243311058,8.051887007983715e-7,8.051887007983715e-7,2.026231737950468e-9,1.4395374527298443e-5,1.6885264482920567e-10,13.043693128525845,59.71373608979073
TUR.39.3_1,2049,albopictus,0.0019394911727543896,4.3826072127121045e-6,4.3826072127121045e-6,1.4429514472169558e-8,1.588650699168211e-5,1.202459539347463e-9,14.117829926795892,57.326720429186885
TUR.39.3_1,2050,albopictus,0.0017309480793722028,8.268277410405921e-9,8.268277410405921e-9,2.0607626716184768e-11,1.4178329841685322e-5,1.7173022263487307e-12,13.20762501953754,59.44161259405301
TUR.39.3_1,2051,albopictus,0.0017566733944221547,1.626230336194227e-7,1.626230336194227e-7,4.2655745602360184e-10,1.4389046160245833e-5,3.554645466863349e-11,12.77479483980649,63.865907860522334
TUR.39.3_1,2052,albopictus,0.00174621485203534,2.4497986767887946e-8,2.4497986767887946e-8,7.015810155053259e-11,1.4283097838796444e-5,5.8465084625443824e-12,13.036529882674051,60.40716349355863
TUR.39.3_1,2053,albopictus,0.0017463552059480375,1.3936074262360653e-7,1.3936074262360653e-7,4.125388919362649e-10,1.4304529779055978e-5,3.4378240994688745e-11,13.01780472495867,58.41128749919421
TUR.39.3_1,2054,albopictus,0.0016652239713930456,1.5620791462250815e-8,1.5620791462250815e-8,4.411926379788156e-11,1.3639982771207482e-5,3.6766053164901296e-12,12.458057769126825,64.44509875051664
TUR.39.3_1,2055,albopictus,0.0017934897423114915,2.3096937824577483e-8,2.3096937824577483e-8,6.421441156589935e-11,1.469060915399815e-5,5.3512009638249465e-12,13.56314941047344,60.621347300931674
TUR.39.3_1,2056,albopictus,0.0017675066670500969,2.3310885246635254e-7,2.3310885246635254e-7,6.671891927823026e-10,1.4457251991450981e-5,5.559909939852522e-11,13.27670033572826,58.64446436636136
TUR.39.3_1,2057,albopictus,0.001806123654753213,3.386292926120989e-8,3.386292926120989e-8,1.0278100592842065e-10,1.479409360578369e-5,8.565083827368388e-12,13.410094696270557,60.81835606964913
TUR.39.3_1,2058,albopictus,0.0018544518194458786,1.1012003234027457e-7,1.1012003234027457e-7,2.9819791080853975e-10,1.5189949776802289e-5,2.4849825900711647e-11,13.613162873175872,61.7326739954202
TUR.39.3_1,2059,albopictus,0.0017536780021748203,8.42214916751821e-8,8.42214916751821e-8,2.505607943348309e-10,1.4364510874341022e-5,2.0880066194569242e-11,13.41652126907024,59.01512610189603
TUR.39.3_1,2060,albopictus,0.002016685319722805,1.8628920904206757e-7,1.8628920904206757e-7,5.368099298408424e-10,1.6495379896230844e-5,4.47341608200702e-11,14.556758222964538,54.557324918831256
TUR.39.3_1,2061,albopictus,0.001820917052355691,1.610406648468917e-7,1.610406648468917e-7,4.779178164326936e-10,1.4915266397815449e-5,3.9826484702724464e-11,13.355490235474837,61.81296304138985
TUR.39.3_1,2062,albopictus,0.0019015625692199909,1.348263349348529e-7,1.348263349348529e-7,3.704241358093441e-10,1.5575833925668414e-5,3.0868677984112004e-11,13.947220432745548,57.48984308314807
TUR.39.3_1,2063,albopictus,0.0017405351531535034,4.215147206912036e-7,4.215147206912036e-7,1.194105148094593e-9,1.4256857666955502e-5,9.950876234121608e-11,13.004143931455545,60.94431483022855
TUR.39.3_1,2064,albopictus,0.001960925622608337,5.108654509755617e-9,5.108654509755617e-9,1.605848787278319e-11,1.603930032914591e-5,1.3382073227319324e-12,14.205189782368274,57.244736862902705
TUR.39.3_1,2065,albopictus,0.0018708778517727963,1.0234212572394115e-7,1.0234212572394115e-7,3.2149216622201493e-10,1.532449542599827e-5,2.6791013851834578e-11,13.855447032041482,59.77618904185778
TUR.39.3_1,2066,albopictus,0.0017316149081160602,2.3587678304142675e-6,2.3587678304142675e-6,6.894829818193671e-9,1.4183791843369598e-5,5.745691515161392e-10,12.902377146469684,62.26155618103829
TUR.39.3_1,2067,albopictus,0.0018144292821432248,6.263807598382021e-8,6.263807598382021e-8,1.7444867772553607e-10,1.4862125042369723e-5,1.453738981046134e-11,13.368348105984063,58.52965310486641
TUR.39.3_1,2068,albopictus,0.0018882753505262315,4.648655161442069e-6,4.648655161442069e-6,1.4881883170225763e-8,1.544506603057272e-5,1.240156930852147e-9,13.856304285910857,59.83805389476306
TUR.39.3_1,2069,albopictus,0.00176144955142809,3.818537312683112e-9,3.818537312683112e-9,9.598988270909103e-12,1.4428167705536158e-5,7.999156892424253e-13,13.54976035702937,57.68086166453845
TUR.39.3_1,2070,albopictus,0.001836525677973213,6.749092228883526e-7,6.749092228883526e-7,2.1026044239036423e-9,1.5043116708329807e-5,1.7521703532530353e-10,13.413013908254237,62.35595277222481
TUR.39.3_1,2071,albopictus,0.0019113813231592858,2.0961894245859017e-6,2.0961894245859017e-6,5.729119734176891e-9,1.5656259317246384e-5,4.774266445147409e-10,14.187895685918264,61.39034401647733
TUR.39.3_1,2072,albopictus,0.0020088515856519335,4.557131322149855e-9,4.557131322149855e-9,1.5449641566078753e-11,1.6431304848676016e-5,1.2874701305065628e-12,14.481339730806283,56.68480669729398
TUR.39.3_1,2073,albopictus,0.001961199174543128,1.2236120841997248e-8,1.2236120841997248e-8,3.421118943691681e-11,1.6064317112910825e-5,2.850932453076401e-12,14.677311875410012,58.33903347723172
TUR.39.3_1,2074,albopictus,0.0020701335198578708,7.29358791048894e-5,7.29358791048894e-5,2.5635852096694833e-7,1.695659718115028e-5,2.1363210080579027e-8,14.901661513236297,58.75961481802152
TUR.39.3_1,2075,albopictus,0.0019985671738204256,6.909906362243627e-6,6.909906362243627e-6,2.3447863317649364e-8,1.6370398101446988e-5,1.9539886098041137e-9,13.829721374300254,62.73057924978421
TUR.40.25_1,2025,albopictus,4.444384945640892,0.009487286732629496,0.009487286732629496,0.0686979336931609,0.03565968357592739,0.005736708816038753,15.136905236279263,74.75911059307327
TUR.40.25_1,2026,albopictus,4.210889505669572,0.005083859117970356,0.005083859117970356,0.03307131578605882,0.03382277166126976,0.0027805770071716585,15.230427506799792,73.84040115602087
TUR.40.25_1,2027,albopictus,4.162939956741104,0.013620413049923697,0.013620413049923697,0.08904469488986999,0.03344505739937387,0.007518629822421075,15.413823369379138,73.82588368979366
TUR.40.25_1,2028,albopictus,4.126323029526845,0.004457034706576815,0.004457034706576815,0.028892178748054165,0.033110381195360854,0.0024236628953892003,15.416706008946194,72.92138018535843
TUR.40.25_1,2029,albopictus,4.122879027299333,0.004310090252499598,0.004310090252499598,0.027510254166197567,0.033129355037396085,0.0023082857462569293,15.525454961493905,71.7279492847847
TUR.40.25_1,2030,albopictus,4.059349009933907,0.0071158460663080115,0.0071158460663080115,0.047585832402575856,0.032628461699690046,0.003971267588034584,14.778337243433093,76.72763202912878
TUR.40.25_1,2031,albopictus,4.602080388565399,0.005049265526736234,0.005049265526736234,0.036955306947556776,0.03689801885756581,0.0031016149901986387,15.727642857268746,73.72604765819779
TUR.40.25_1,2032,albopictus,4.444479121406054,0.0014208706572294335,0.0014208706572294335,0.010001205302828775,0.03561089538879832,8.353345162330864e-4,14.987197799717679,74.33908444968135
TUR.40.25_1,2033,albopictus,4.358672386002158,0.00719190460483396,0.00719190460483396,0.04819388341196462,0.03498584548523772,0.0040642816601433596,15.812378608420783,71.94867498007686
TUR.40.25_1,2034,albopictus,4.42880395510997,0.01530596817658266,0.01530596817658266,0.0933494344451401,0.03553723200094203,0.007973871549585879,15.7036784124725,76.06417892701697
TUR.40.25_1,2035,albopictus,3.924318237172932,0.0020169075046842753,0.0020169075046842753,0.012884196222237132,0.03156284605043245,0.0010758583382038018,14.22955994132687,76.39189193971228
TUR.40.25_1,2036,albopictus,4.3489723194223036,0.01209147060688548,0.01209147060688548,0.0837429328834215,0.0348610465058602,0.007034900336671544,15.050921483074918,74.88135956056189
TUR.40.25_1,2037,albopictus,4.3021225999543775,0.006992141914132904,0.006992141914132904,0.0497177942544077,0.03454097904543498,0.004144715642526303,15.37326391859382,72.35079239137244
TUR.40.25_1,2038,albopictus,4.463731379427346,0.004440758592979314,0.004440758592979314,0.03282776632650097,0.03581170319174976,0.0027395067960544937,15.771230820055102,72.23193914023311
TUR.40.25_1,2039,albopictus,4.306926934121065,0.003048932562410646,0.003048932562410646,0.020090759914990097,0.03457878293551991,0.001682704300402904,15.030176444088712,74.82581788626582
TUR.40.25_1,2040,albopictus,4.514554512890238,0.0046894666457388745,0.0046894666457388745,0.03428471334075689,0.03616065234298992,0.00287006659148716,15.502206209535693,72.51752168265254
TUR.40.25_1,2041,albopictus,4.401261453900835,0.01143123808405978,0.01143123808405978,0.07895035134251482,0.03532073102329466,0.006667763260271621,15.705273909603848,72.1614905826973
TUR.40.25_1,2042,albopictus,4.676755740668344,0.022475796301854895,0.022475796301854895,0.15828744402259254,0.037483788275814306,0.013540650389104384,16.03919995152483,74.64360378511023
TUR.40.25_1,2043,albopictus,4.5921228083125785,0.004045328935620601,0.004045328935620601,0.026832438796643876,0.03681987870222859,0.002253218032972043,15.653666539227261,74.81813540386429
TUR.40.25_1,2044,albopictus,4.690334694683832,0.009547245041599645,0.009547245041599645,0.06382111820511216,0.037538112119885614,0.005380713623756962,15.654831770296191,76.16695609020462
TUR.40.25_1,2045,albopictus,4.4628872657286935,0.008895515071387186,0.008895515071387186,0.05915897196051956,0.03580507092085483,0.005003988054032109,16.054064157838916,73.54343174226355
TUR.40.25_1,2046,albopictus,4.630082706941499,0.01396671479695628,0.01396671479695628,0.09828769311535157,0.03711772273656707,0.008376639807453762,15.891374313071664,75.03967045075964
TUR.40.25_1,2047,albopictus,4.638957830683755,0.009102803548338909,0.009102803548338909,0.06579706888042569,0.03718734427568909,0.005558725513188034,15.91155890945126,74.17188054648311
TUR.40.25_1,2048,albopictus,4.712313432682594,0.013566512440863675,0.013566512440863675,0.09264272575835153,0.037710185071622916,0.007899492847754661,15.378926002219613,74.03855973807246
TUR.40.25_1,2049,albopictus,5.193064462813327,0.022417839298089746,0.022417839298089746,0.17128801975336183,0.04152270691841869,0.01479739882179081,16.964482827221648,71.7590829365181
TUR.40.25_1,2050,albopictus,4.634682067254293,0.014771569978506115,0.014771569978506115,0.10433437217107966,0.03715380346341634,0.008891254637623072,16.221765322720305,72.1941358082222
TUR.40.25_1,2051,albopictus,4.703562617605476,0.012451422450777381,0.012451422450777381,0.08682237693196071,0.03769396786272001,0.0074060860826110075,15.907499475514188,75.20996489452591
TUR.40.25_1,2052,albopictus,4.675559455969703,0.014542336365067042,0.014542336365067042,0.09881972808477657,0.0374224160691513,0.008467614145242497,16.06221469564765,73.79907336162796
TUR.40.25_1,2053,albopictus,4.675935259132144,0.01432507989692179,0.01432507989692179,0.10148243875409568,0.03747735445505213,0.008659976940364291,15.776205423708056,72.36506317384314
TUR.40.25_1,2054,albopictus,4.458703163977331,0.009569630992708095,0.009569630992708095,0.06893227551735026,0.035772195319185796,0.0057732440527235585,15.256985071535205,75.20005399313838
TUR.40.25_1,2055,albopictus,4.802139847840129,0.00844555249407458,0.00844555249407458,0.062166282392835615,0.038466412844167776,0.00526066525518933,16.185051245724456,73.26224055217972
TUR.40.25_1,2056,albopictus,4.732569134309669,0.023230393595864866,0.023230393595864866,0.16080708123323229,0.03786873714189364,0.013925304302003847,16.115600867306487,73.35697665142288
TUR.40.25_1,2057,albopictus,4.835967648991822,0.014601527984900402,0.014601527984900402,0.10268589777637882,0.0387313221060299,0.008820901691185018,15.47605467164049,74.80129097230505
TUR.40.25_1,2058,albopictus,4.965368224845979,0.022056796451076752,0.022056796451076752,0.15855759613227205,0.03974390314597758,0.013771182947242167,16.57410617990821,75.24732635743689
TUR.40.25_1,2059,albopictus,4.695542336177884,0.0219695705621846,0.0219695705621846,0.15061852373703666,0.03763109026310996,0.013038577818050115,16.026232047116057,73.97612872051468
TUR.40.25_1,2060,albopictus,5.399754849957271,0.025671635478220108,0.025671635478220108,0.19693730145557253,0.04307450862012755,0.01728724253723729,16.826543811197375,72.65239221182735
TUR.40.25_1,2061,albopictus,4.875577557225946,0.017603544086988276,0.017603544086988276,0.12963308011475927,0.03904140572171431,0.011094804381895529,16.39169895970354,74.99681582378616
TUR.40.25_1,2062,albopictus,5.091509124018513,0.015331103743128148,0.015331103743128148,0.11320604296934333,0.040729803926036146,0.0097252399138228,16.74471807801256,72.36858382152786
TUR.40.25_1,2063,albopictus,4.660351837168913,0.01824787451128273,0.01824787451128273,0.12401587297993844,0.03735514744231928,0.01068435674912932,15.918517473573779,76.01833071636429
TUR.40.25_1,2064,albopictus,5.250456051586793,0.007497293774896587,0.007497293774896587,0.060495205606876046,0.04191239304469147,0.005114714364599611,17.044734441474372,71.78721442150345
