district_id,province_name,district_name,pi_scenario,year,month,V_TR,A_d,V_in_day,rate_pp_year,daily_rate,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month
TUR.10.4_1,Artvin,Hopa,high,2024,1,0.003624691199245481,33820,58.187935602266435,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.6279892517689902,1,0.25,31,3,4.613424594433934e-5,1.3840273783301802e-4,0.0014301616242745196,0.0014301616242745196,1.3839316061592388e-4
TUR.10.4_1,Artvin,Hopa,high,2024,2,0.003624691199245481,33820,48.189872828582644,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.520085854004514,1,0.25,29,3,3.820729197709624e-5,1.1462187593128874e-4,0.001108011467335791,0.001108011467335791,1.1461530709500067e-4
TUR.10.4_1,Artvin,Hopa,high,2024,3,0.003624691199245481,33820,53.43220777329991,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.5766633896290498,1,0.25,31,3,4.2363671940725175e-5,1.270910158221755e-4,0.0013132738301624804,0.0013132738301624804,1.2708294010110865e-4
TUR.10.4_1,Artvin,Hopa,high,2024,4,0.003624691199245481,33820,73.00940943998869,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.7879489782849164,1,0.25,30,3,5.788543649973062e-5,1.7365630949919185e-4,0.0017365630949919186,0.0017365630949919186,1.7364123211505156e-4
TUR.10.4_1,Artvin,Hopa,high,2024,5,0.003624691199245481,33820,98.75598337593676,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.0658170884747757,1,0.25,31,3,7.829858162837272e-5,2.3489574488511815e-4,0.0024272560304795542,0.0024272560304795542,2.34868159039614e-4
TUR.10.4_1,Artvin,Hopa,high,2024,6,0.003624691199245481,33820,114.78044540727659,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.2387599814800696,1,0.25,30,3,9.100356015747461e-5,2.730106804724238e-4,0.0027301068047242386,0.0027301068047242386,2.7297341644783035e-4
TUR.10.4_1,Artvin,Hopa,high,2024,7,0.003624691199245481,33820,130.44252580992173,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.407791895937949,1,0.25,31,3,1.034212247784464e-4,3.1026367433533916e-4,0.003206057968131838,0.003206057968131838,3.102155475389612e-4
TUR.10.4_1,Artvin,Hopa,high,2024,8,0.003624691199245481,33820,154.89227697475835,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.6716641364809814,1,0.25,31,3,1.228061852834301e-4,3.684185558502903e-4,0.0038069917437863333,0.0038069917437863333,3.68350698067732e-4
TUR.10.4_1,Artvin,Hopa,high,2024,9,0.003624691199245481,33820,127.5718452681487,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.3768102756615694,1,0.25,30,3,1.0114520861167544e-4,3.0343562583502634e-4,0.0030343562583502633,0.0030343562583502633,3.033895939015263e-4
TUR.10.4_1,Artvin,Hopa,high,2024,10,0.003624691199245481,33820,121.66135101650853,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.3130216771444592,1,0.25,31,3,9.645907921671628e-5,2.8937723765014886e-4,0.002990231455718205,0.002990231455718205,2.893353720957448e-4
TUR.10.4_1,Artvin,Hopa,high,2024,11,0.003624691199245481,33820,72.92193862023956,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.7870049555407285,1,0.25,30,3,5.7816085348680295e-5,1.7344825604604088e-4,0.0017344825604604088,0.0017344825604604088,1.7343321476692708e-4
TUR.10.4_1,Artvin,Hopa,high,2024,12,0.003624691199245481,33820,58.04461884197614,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.6264425155919956,1,0.25,31,3,4.602061739576232e-5,1.3806185218728697e-4,0.001426639139268632,0.001426639139268632,1.3805232208841112e-4
TUR.10.4_1,Artvin,Hopa,high,2025,1,0.003624691199245481,33820,58.187935602266435,3.858537867424856e-4,1.3876307967603342e-6,4.162883725511435e-6,0.6279892517689902,1.3126351437249064,0.25,31,3,6.0557402534945585e-5,1.8167220760483677e-4,0.001877279478583313,0.001877279478583313,1.816557062086499e-4
TUR.10.4_1,Artvin,Hopa,high,2025,2,0.003624691199245481,33820,48.189872828582644,3.858537867424856e-4,1.3876307967603342e-6,4.162883725511435e-6,0.520085854004514,1.3126351437249064,0.25,28,3,5.0152209333143095e-5,1.504566279994293e-4,0.0014042618613280067,0.0014042618613280067,1.504453099686609e-4
TUR.10.4_1,Artvin,Hopa,high,2025,3,0.003624691199245481,33820,53.43220777329991,3.858537867424856e-4,1.3876307967603342e-6,4.162883725511435e-6,0.5766633896290498,1.3126351437249064,0.25,31,3,5.560801703940394e-5,1.668240511182118e-4,0.0017238485282215221,0.0017238485282215221,1.6681013676000944e-4
TUR.10.4_1,Artvin,Hopa,high,2025,4,0.003624691199245481,33820,73.00940943998869,3.858537867424856e-4,1.3876307967603342e-6,4.162883725511435e-6,0.7879489782849164,1.3126351437249064,0.25,30,3,7.598242059173245e-5,2.2794726177519738e-4,0.0022794726177519735,0.0022794726177519735,2.279212837720257e-4
TUR.10.4_1,Artvin,Hopa,high,2025,5,0.003624691199245481,33820,98.75598337593676,3.858537867424856e-4,1.3876307967603342e-6,4.162883725511435e-6,1.0658170884747757,1.3126351437249064,0.25,31,3,1.0277741899814125e-4,3.083322569944237e-4,0.0031860999889423785,0.0031860999889423785,3.082847274891165e-4
TUR.10.4_1,Artvin,Hopa,high,2025,6,0.003624691199245481,33820,114.78044540727659,3.858537867424856e-4,1.3876307967603342e-6,4.162883725511435e-6,1.2387599814800696,1.3126351437249064,0.25,30,3,1.1945441204822636e-4,3.583632361446791e-4,0.0035836323614467907,0.0035836323614467907,3.5829903170991884e-4
TUR.10.4_1,Artvin,Hopa,high,2025,7,0.003624691199245481,33820,130.44252580992173,3.858537867424856e-4,1.3876307967603342e-6,4.162883725511435e-6,1.407791895937949,1.3126351437249064,0.25,31,3,1.3575426695218212e-4,4.0726280085654637e-4,0.004208382275517646,0.004208382275517646,4.0717988061922394e-4
TUR.10.4_1,Artvin,Hopa,high,2025,8,0.003624691199245481,33820,154.89227697475835,3.858537867424856e-4,1.3876307967603342e-6,4.162883725511435e-6,1.6716641364809814,1.3126351437249064,0.25,31,3,1.6119963475640775e-4,4.8359890426922326e-4,0.00499718867744864,0.00499718867744864,4.834819891665898e-4
TUR.10.4_1,Artvin,Hopa,high,2025,9,0.003624691199245481,33820,127.5718452681487,3.858537867424856e-4,1.3876307967603342e-6,4.162883725511435e-6,1.3768102756615694,1.3126351437249064,0.25,30,3,1.327666896250598e-4,3.983000688751794e-4,0.003983000688751795,0.003983000688751795,3.982207579329433e-4
TUR.10.4_1,Artvin,Hopa,high,2025,10,0.003624691199245481,33820,121.66135101650853,3.858537867424856e-4,1.3876307967603342e-6,4.162883725511435e-6,1.3130216771444592,1.3126351437249064,0.25,31,3,1.2661551454258937e-4,3.798465436277681e-4,0.003925080950820271,0.003925080950820271,3.797744110628498e-4
TUR.10.4_1,Artvin,Hopa,high,2025,11,0.003624691199245481,33820,72.92193862023956,3.858537867424856e-4,1.3876307967603342e-6,4.162883725511435e-6,0.7870049555407285,1.3126351437249064,0.25,30,3,7.589138787873476e-5,2.2767416363620428e-4,0.0022767416363620426,0.0022767416363620426,2.276482478406061e-4
TUR.10.4_1,Artvin,Hopa,high,2025,12,0.003624691199245481,33820,58.04461884197614,3.858537867424856e-4,1.3876307967603342e-6,4.162883725511435e-6,0.6264425155919956,1.3126351437249064,0.25,31,3,6.040824978269421e-5,1.8122474934808262e-4,0.0018726557432635206,0.0018726557432635206,1.8120832913515184e-4
TUR.10.4_1,Artvin,Hopa,high,2026,1,0.003624691199245481,33820,58.187935602266435,3.858537867424856e-4,1.3228494076427477e-6,3.968540348231464e-6,0.6279892517689902,1.2513549183122177,0.25,31,3,5.7730292554472114e-5,1.7319087766341635e-4,0.0017896390691886355,0.0017896390691886355,1.7317588098908487e-4
TUR.10.4_1,Artvin,Hopa,high,2026,2,0.003624691199245481,33820,48.189872828582644,3.858537867424856e-4,1.3228494076427477e-6,3.968540348231464e-6,0.520085854004514,1.2513549183122177,0.25,28,3,4.7810863674093335e-5,1.4343259102228e-4,0.0013387041828746135,0.0013387041828746135,1.4342230506003695e-4
TUR.10.4_1,Artvin,Hopa,high,2026,3,0.003624691199245481,33820,53.43220777329991,3.858537867424856e-4,1.3228494076427477e-6,3.968540348231464e-6,0.5766633896290498,1.2513549183122177,0.25,31,3,5.3011968110856886e-5,1.5903590433257066e-4,0.0016433710114365635,0.0016433710114365635,1.5902325879346701e-4
