district_id,province_name,district_name,pi_scenario,year,month,V_TR,A_d,V_in_day,rate_pp_year,daily_rate,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.59.4_1,Mugla,Fethiye,low,2068,11,0.23513635462383914,2193928,4730.499200272766,1.9441070114292855e-4,5.985658680003322e-7,1.7956959917908577e-6,0.7870049555407285,1.1237886625361213,0.25,30,3,0.0012741807679649494,0.003822542303894848,0.038225423038948485,0.038225423038948485,0.0038152456892291964,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2068,12,0.23513635462383914,2193928,3765.396644788262,1.9441070114292855e-4,5.985658680003322e-7,1.7956959917908577e-6,0.6264425155919956,1.1237886625361213,0.25,31,3,0.001014226149382354,0.0030426784481470616,0.03144101063085297,0.03144101063085297,0.0030380541933068272,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2069,1,0.23513635462383914,2193928,3774.6937072740748,1.9441070114292855e-4,6.335493290453545e-7,1.9006461808857011e-6,0.6279892517689902,1.189469014524799,0.25,31,3,0.0010761535768115638,0.0032284607304346913,0.033360760881158476,0.033360760881158476,0.003223254854919144,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2069,2,0.23513635462383914,2193928,3126.112102751823,1.9441070114292855e-4,6.335493290453545e-7,1.9006461808857011e-6,0.520085854004514,1.189469014524799,0.25,28,3,8.912449543673731e-4,0.002673734863102119,0.024954858722286446,0.024954858722286446,0.0026701636176066357,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2069,3,0.23513635462383914,2193928,3466.1861837865263,1.9441070114292855e-4,6.335493290453545e-7,1.9006461808857011e-6,0.5766633896290498,1.189469014524799,0.25,31,3,9.881990298678965e-4,0.0029645970896036897,0.030634169925904793,0.030634169925904793,0.002960207010994864,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2069,4,0.23513635462383914,2193928,4736.173495974438,1.9441070114292855e-4,6.335493290453545e-7,1.9006461808857011e-6,0.7879489782849164,1.189469014524799,0.25,30,3,0.001350268510070384,0.004050805530211152,0.040508055302111524,0.040508055302111524,0.0040426120845745706,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2069,5,0.23513635462383914,2193928,6406.372474748733,1.9441070114292855e-4,6.335493290453545e-7,1.9006461808857011e-6,1.0658170884747757,1.189469014524799,0.25,31,3,0.0018264371066193687,0.005479311319858106,0.056619550305200425,0.056619550305200425,0.005464327273498104,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2069,6,0.23513635462383914,2193928,7445.890982598921,1.9441070114292855e-4,6.335493290453545e-7,1.9006461808857011e-6,1.2387599814800696,1.189469014524799,0.25,30,3,0.002122800638905188,0.006368401916715565,0.06368401916715564,0.06368401916715564,0.006348166623509344,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2069,7,0.23513635462383914,2193928,8461.901530606445,1.9441070114292855e-4,6.335493290453545e-7,1.9006461808857011e-6,1.407791895937949,1.189469014524799,0.25,31,3,0.0024124621240767014,0.0072373863722301045,0.07478632584637775,0.07478632584637775,0.007211259559421923,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2069,8,0.23513635462383914,2193928,10047.97467293547,1.9441070114292855e-4,6.335493290453545e-7,1.9006461808857011e-6,1.6716641364809814,1.189469014524799,0.25,31,3,0.002864646703162658,0.008593940109487974,0.0888040477980424,0.0888040477980424,0.008557117764693478,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2069,9,0.23513635462383914,2193928,8275.678395785304,1.9441070114292855e-4,6.335493290453545e-7,1.9006461808857011e-6,1.3768102756615694,1.189469014524799,0.25,30,3,0.0023593704805781462,0.007078111441734439,0.07078111441734439,0.07078111441734439,0.007053120608340513,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2069,10,0.23513635462383914,2193928,7892.260334504628,1.9441070114292855e-4,6.335493290453545e-7,1.9006461808857011e-6,1.3130216771444592,1.189469014524799,0.25,31,3,0.002250059169499789,0.006750177508499368,0.06975183425449347,0.06975183425449347,0.006727446235767709,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2069,11,0.23513635462383914,2193928,4730.499200272766,1.9441070114292855e-4,6.335493290453545e-7,1.9006461808857011e-6,0.7870049555407285,1.189469014524799,0.25,30,3,0.0013486507858021942,0.004045952357406583,0.04045952357406583,0.04045952357406583,0.004037778519536017,0.15,0.6
