district_id,year,species,Lambda_import_year,mean_p_est_year,mean_p_local_major,p_ge1_major_year,mean_q_import_year,mean_p_month_major,mean_temp_c_year,mean_rh_year
TUR.10.4_1,2025,aegypti,0.023339772865035243,3.8797974347847814e-6,3.8797974347847814e-6,1.5352289284287224e-7,1.9115857818375695e-4,1.2793574422076404e-8,11.987555373027492,82.00079144941334
TUR.10.4_1,2026,aegypti,0.022567114876814898,1.874432625711117e-6,1.874432625711117e-6,7.182259909033206e-8,1.8483098352996738e-4,5.985216590861005e-9,12.571779522612262,79.88245572553639
TUR.10.4_1,2027,aegypti,0.023083389962273798,1.766950063457053e-6,1.766950063457053e-6,6.925303686067252e-8,1.890589646490933e-4,5.771086405056043e-9,12.158861481462486,81.48944526817962
TUR.10.4_1,2028,aegypti,0.022390774658325518,9.549583346313284e-16,9.549583346313284e-16,0,1.831268400967756e-4,0,11.52963851721542,83.77635818627044
TUR.10.4_1,2029,aegypti,0.02539449660329965,0.014125996180520474,0.014125996180520474,5.264005387710657e-4,2.0798528198567867e-4,4.386987312779422e-5,13.321432067269651,80.11147806948983
TUR.10.4_1,2030,aegypti,0.02466717953822914,1.3176902993368895e-9,1.3176902993368895e-9,4.6496584360511406e-11,2.0202911734032436e-4,3.874715363375951e-12,13.04720964363671,79.66073216901783
TUR.10.4_1,2031,aegypti,0.024058109373840945,6.819914814162423e-4,6.819914814162423e-4,2.78579820446323e-5,1.970412722641183e-4,2.3214985037193583e-6,12.51264945995268,81.87432533409759
TUR.10.4_1,2032,aegypti,0.025439061236297217,0.0016089941305563616,0.0016089941305563616,6.939680157547201e-5,2.0805482105989057e-4,5.783066797956001e-6,13.1178748938586,78.91104306684498
TUR.10.4_1,2033,aegypti,0.024526308677413053,5.057996851721703e-7,5.057996851721703e-7,1.6946436809384124e-8,2.008754891825356e-4,1.412203067448677e-9,12.991372260763812,83.02621958560312
TUR.10.4_1,2034,aegypti,0.023590985362700986,0.01535495841276196,0.01535495841276196,6.148602751266941e-4,1.9321584449516482e-4,5.123835626055784e-5,12.21449005188005,80.53120984540944
TUR.10.4_1,2035,aegypti,0.022988501523995085,2.8518264202068156e-8,2.8518264202068156e-8,1.1131375821094025e-9,1.8828188718298758e-4,9.276146517578354e-11,11.759104741925565,83.11171585228607
TUR.10.4_1,2036,aegypti,0.023661089279628865,4.759008948159356e-9,4.759008948159356e-9,1.9080526048043112e-10,1.9351518144748262e-4,1.590043837336926e-11,12.044812334889738,82.43104416039154
TUR.10.4_1,2037,aegypti,0.023981799713483347,2.7065581232411465e-8,2.7065581232411465e-8,1.1020832024755123e-9,1.9641634921688245e-4,9.184026687295936e-11,11.991824139097897,80.47836929466888
TUR.10.4_1,2038,aegypti,0.02473269866206443,5.123837905871888e-7,5.123837905871888e-7,2.1516944559429874e-8,2.0256566998697045e-4,1.7930787132858228e-9,12.374981515918739,80.26988273766204
TUR.10.4_1,2039,aegypti,0.025598571615012736,0.0019184478029943377,0.0019184478029943377,8.337911852029922e-5,2.0965649133318035e-4,6.94825991635432e-6,12.797790451163618,82.29003832644784
TUR.10.4_1,2040,aegypti,0.02343044720981027,2.9066673898203813e-6,2.9066673898203813e-6,1.154715179030319e-7,1.9162905270181385e-4,9.622626491919325e-9,11.54308981529332,81.75367790367767
TUR.10.4_1,2041,aegypti,0.02461750913729994,9.320307990323795e-6,9.320307990323795e-6,3.800383545637942e-7,2.016223536678389e-4,3.1669864277346825e-8,12.449291294008065,79.67336199588144
TUR.10.4_1,2042,aegypti,0.027262278084803294,0.002809682370142604,0.002809682370142604,1.2925172954425523e-4,2.2328078323054687e-4,1.0771010366737258e-5,13.354591184173591,78.80983819471363
TUR.10.4_1,2043,aegypti,0.025992773538255534,7.531837289324008e-4,7.531837289324008e-4,3.3240042466520237e-5,2.1288467733693306e-4,2.7700035388951902e-6,12.488820983285276,81.65715652611419
TUR.10.4_1,2044,aegypti,0.028459015791772044,1.6968235161412686e-4,1.6968235161412686e-4,7.5055825520253805e-6,2.3275041164140994e-4,6.254663853418515e-7,14.294597301199603,80.63331403242115
TUR.10.4_1,2045,aegypti,0.028010471550819878,0.02037139438099091,0.02037139438099091,9.68380575559924e-4,2.294077602159513e-4,8.069838129667883e-5,14.052092918072708,80.3769765486972
TUR.10.4_1,2046,aegypti,0.02528879719760992,2.4780929482954234e-5,2.4780929482954234e-5,1.0640469536582486e-6,2.0711968805959638e-4,8.867057947152072e-8,13.069648835375476,81.02913210696542
TUR.10.4_1,2047,aegypti,0.025754296997838474,1.7433245242300574e-10,1.7433245242300574e-10,7.51709805513201e-12,2.1093175416684687e-4,6.264248379276675e-13,12.847621850236822,82.86321566409433
TUR.10.4_1,2048,aegypti,0.028152005988428486,2.1484434276548235e-6,2.1484434276548235e-6,1.0254888094252124e-7,2.302398796925805e-4,8.545740078543437e-9,14.073932800009418,80.57291529483163
TUR.10.4_1,2049,aegypti,0.026000896785570316,0.0011140098395460273,0.0011140098395460273,4.9179252939013374e-5,2.129511998535024e-4,4.098271078269618e-6,12.97736103665289,81.58262687828704
TUR.10.4_1,2050,aegypti,0.02648057621407642,3.459168557642127e-4,3.459168557642127e-4,1.5552887736247634e-5,2.1687935921294957e-4,1.296073978020636e-6,13.621351791734067,79.53390810794198
TUR.10.4_1,2051,aegypti,0.0258715475990572,0.0016328195712307736,0.0016328195712307736,7.165659460095508e-5,2.1189193895140845e-4,5.971384541438492e-6,12.587287925992973,81.31001398867929
TUR.10.4_1,2052,aegypti,0.02606957521240473,9.921468822002104e-4,9.921468822002104e-4,4.385300775200385e-5,2.13210888277184e-4,3.6544173126669874e-6,13.132692012503314,81.4045332859612
TUR.10.4_1,2053,aegypti,0.029176942686706234,5.202741529044125e-4,5.202741529044125e-4,2.577134881098786e-5,2.3895993911515756e-4,2.1476124245634054e-6,14.337174786443082,79.84946781304046
TUR.10.4_1,2054,aegypti,0.02687646145944183,0.02494958734303152,0.02494958734303152,0.0010666278795011808,2.2012130346720413e-4,8.890742303690098e-5,13.687591387147275,81.122718074983
TUR.10.4_1,2055,aegypti,0.0283871717923242,0.011929294909268223,0.011929294909268223,5.48334362929559e-4,2.3249255269095862e-4,4.5699324668783493e-5,13.528915160213478,81.24533325340911
TUR.10.4_1,2056,aegypti,0.02854186436761743,0.039605725295596826,0.039605725295596826,0.0017710667129259283,2.334278936494775e-4,1.4765317409852022e-4,14.318627470050819,79.79980585879647
TUR.10.4_1,2057,aegypti,0.029400022190655056,0.008407813403555918,0.008407813403555918,4.195190342570765e-4,2.4078671512692273e-4,3.495993609341682e-5,14.18362666499075,80.47391817874276
TUR.10.4_1,2058,aegypti,0.027861449055518118,1.7947089104378145e-7,1.7947089104378145e-7,8.25604562493254e-9,2.2818741429848446e-4,6.880038020777116e-10,13.763075205996204,79.94498783257171
TUR.10.4_1,2059,aegypti,0.027975849311815154,0.00654330654751177,0.00654330654751177,3.1073532032077633e-4,2.291242386889362e-4,2.589461375233452e-5,13.747523718391426,82.36300013369882
TUR.10.4_1,2060,aegypti,0.02805122963234864,1.2482203468575437e-4,1.2482203468575437e-4,5.00305559059111e-6,2.29415792837843e-4,4.1692130844928066e-7,14.009596599454252,80.04080380903248
TUR.10.4_1,2061,aegypti,0.028601323210780287,0.024369105823656846,0.024369105823656846,0.0011826132340576612,2.3424623051439739e-4,9.855116095019989e-5,14.383190863643653,79.97511472211842
TUR.10.4_1,2062,aegypti,0.030805775605598797,0.0210330425882758,0.0210330425882758,0.0010995371016165878,2.522982032691634e-4,9.162809272784493e-5,14.645345124914813,81.18791188703541
TUR.10.4_1,2063,aegypti,0.029105524183553274,0.0014247457283392407,0.0014247457283392407,7.038305238471487e-5,2.3837509924573563e-4,5.865255097871798e-6,13.831879251514442,81.96700849042897
TUR.10.4_1,2064,aegypti,0.030421259038178546,0.02595725381188102,0.02595725381188102,0.0012345070502748356,2.487962255749432e-4,1.029078881998972e-4,14.652454270238248,79.37622505333587
TUR.10.4_1,2065,aegypti,0.028789684853400783,0.026359459594940515,0.026359459594940515,0.0012762589041279693,2.3578871394187387e-4,1.0636108897442893e-4,14.04587557713396,80.47103490339283
TUR.10.4_1,2066,aegypti,0.029754628076716975,0.012204928952773952,0.012204928952773952,5.191584163272145e-4,2.4369053984218958e-4,4.3263207342482866e-5,14.32031612924195,82.15255663699472
TUR.10.4_1,2067,aegypti,0.030016224591698105,0.03077854728884589,0.03077854728884589,0.0014905472246939944,2.458327158957885e-4,1.2424923297166268e-4,14.667941583508817,81.4063357304192
TUR.10.4_1,2068,aegypti,0.0302032787665567,0.01375275202296674,0.01375275202296674,6.998942345581849e-4,2.4701375420789945e-4,5.832576609241894e-5,14.847338192974098,81.52678098188404
TUR.10.4_1,2069,aegypti,0.028867547949833344,0.033612042687741865,0.033612042687741865,0.001550343296638168,2.3642632988490897e-4,1.2923959237986135e-4,13.549662014657823,82.19884163048431
TUR.10.4_1,2070,aegypti,0.031232383829758018,0.030715574750235747,0.030715574750235747,0.0014941683759048807,2.557915993359657e-4,1.24560474736903e-4,14.822044902359016,80.72149330284759
TUR.10.4_1,2071,aegypti,0.030254629313646586,0.031170573329323444,0.031170573329323444,0.0015955838360016683,2.4778497314517645e-4,1.3296837105655768e-4,14.93314648997244,81.5561586013095
TUR.10.4_1,2072,aegypti,0.029742609755816746,0.012121564905423229,0.012121564905423229,6.106684846080013e-4,2.4324675310997504e-4,5.0889154031693216e-5,14.004419439350135,82.24329111880624
TUR.10.4_1,2073,aegypti,0.03221185160742447,0.04195236658176424,0.04195236658176424,0.002231845050612802,2.6381218168525233e-4,1.8603820465433926e-4,15.349417441402442,80.15818617648446
TUR.10.4_1,2074,aegypti,0.029610147725615866,0.006381431808188536,0.006381431808188536,3.1889516862937395e-4,2.4250740888244934e-4,2.6574853866293917e-5,13.967934015705753,81.74023745364511
TUR.10.4_1,2075,aegypti,0.03295683823677967,0.044568917769327816,0.044568917769327816,0.0024280169326350576,2.699126155951137e-4,2.0239144408553308e-4,15.803520633096067,79.988560258414
TUR.39.3_1,2025,albopictus,0.0018288112978220989,3.149561572460269e-8,3.149561572460269e-8,9.399658829067903e-11,1.4979928194130965e-5,7.833049024223252e-12,12.288260887550445,58.310623360400264
TUR.39.3_1,2026,albopictus,0.001768268906669411,6.347605308317886e-8,6.347605308317886e-8,1.8918799860045965e-10,1.4484025103030559e-5,1.5765666550038304e-11,11.41898242929293,70.0232291546711
TUR.39.3_1,2027,albopictus,0.001808722158486859,3.4041890734910295e-8,3.4041890734910295e-8,1.0407685824276314e-10,1.4815377963772747e-5,8.673071520230261e-12,12.142314690338702,60.818266106371944
