district_id,species,year_min,year_max,Lambda_import,p_ge1_major,mean_p_est,mean_p_local_major,mean_q_import,mean_p_month_major
TUR.10.4_1,aegypti,2025,2075,1.3802547424979463,0.02430856712531615,0.010008044947775874,0.010008044947775874,2.2158140613665075e-4,4.019031397317684e-5
TUR.39.3_1,albopictus,2025,2075,0.10815124386811228,1.1044183467756596e-7,6.084427572873657e-7,6.084427572873657e-7,1.7364277115849797e-5,1.8046052270525194e-10
TUR.40.25_1,albopictus,2025,2075,289.5792406948352,0.9995887269976905,0.016712584680353627,0.016712584680353627,0.04527248508707732,0.012170650413501325
TUR.59.4_1,albopictus,2025,2075,89.53812911587919,0.0016833864618338579,1.1832027743976232e-5,1.1832027743976232e-5,0.014257595668631126,2.7527568937290844e-6
TUR.81.6_1,aegypti,2025,2075,0.18659150451509787,0.002524585667881829,0.007801679744229675,0.007801679744229675,2.9958074983035623e-5,4.13022002845585e-6
